candidate_id,comedian_id,comedian_name,matched_name,normalized_match,feed_id,podcast_title,author,feed_url,confidence,current_status,decision,review_reason,evidence
122197:7391255,122197,Kel Perez,"The Sacramento Brief September 9, 2025",,7391255,The Sacramento Brief,,https://media.rss.com/the-sacramento-brief/feed.xml,0.00,pending,,,"{""episode_title"": ""The Sacramento Brief September 9, 2025"", ""feed_url"": ""https://media.rss.com/the-sacramento-brief/feed.xml"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 42071480654, ""podcast_index_guid"": ""f64a6705-0b1b-43d5-a83b-26f50bdd6077"", ""podcast_name"": ""The Sacramento Brief"", ""search_term"": ""Kel Perez"", ""source_feed_id"": ""7391255"", ""source_feed_url"": ""https://media.rss.com/the-sacramento-brief/feed.xml""}"
122197:989820,122197,Kel Perez,#180 White Feminist Vagina Farts,,989820,Tea with Queen and J.,,https://feeds.soundcloud.com/users/soundcloud:users:83464467/sounds.rss,0.00,pending,,,"{""episode_title"": ""#180 White Feminist Vagina Farts"", ""feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:83464467/sounds.rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 290727969, ""podcast_index_guid"": ""tag:soundcloud,2010:tracks/525673416"", ""podcast_name"": ""Tea with Queen and J."", ""search_term"": ""Kel Perez"", ""source_feed_id"": ""989820"", ""source_feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:83464467/sounds.rss""}"
148111:227498,148111,Zainab Johnson,Ep. 192.99: Best of Nonagenarians,,227498,Go Fact Yourself,,https://feeds.simplecast.com/FeofiXhA,0.00,pending,,,"{""episode_title"": ""Ep. 192.99: Best of Nonagenarians"", ""feed_url"": ""https://feeds.simplecast.com/FeofiXhA"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 11468410605, ""podcast_index_guid"": ""ba93567a-e55b-4457-afef-6b82071da635"", ""podcast_name"": ""Go Fact Yourself"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""227498"", ""source_feed_url"": ""https://feeds.simplecast.com/FeofiXhA""}"
148111:5253353,148111,Zainab Johnson,Shenanigans at the 5th Circus Court With RaeShandra Lias & Nikki Sapiro Vinckier,,5253353,Feminist Buzzkills,,https://feeds.simplecast.com/Gq7XPVjS,0.00,pending,,,"{""episode_title"": ""Shenanigans at the 5th Circus Court With RaeShandra Lias & Nikki Sapiro Vinckier"", ""feed_url"": ""https://feeds.simplecast.com/Gq7XPVjS"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 28470693959, ""podcast_index_guid"": ""aff1754b-d3cf-4fc0-9abe-c848b0f4f4bd"", ""podcast_name"": ""Feminist Buzzkills"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""5253353"", ""source_feed_url"": ""https://feeds.simplecast.com/Gq7XPVjS""}"
148111:6037145,148111,Zainab Johnson,"Re-release: Absolutely Chest (w/ Laura Peek, Barry Rothbart, and Will Miles)",,6037145,Bad Dates,,https://feeds.simplecast.com/PVIkIQNo,0.00,pending,,,"{""episode_title"": ""Re-release: Absolutely Chest (w/ Laura Peek, Barry Rothbart, and Will Miles)"", ""feed_url"": ""https://feeds.simplecast.com/PVIkIQNo"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 18270285185, ""podcast_index_guid"": ""gid://art19-episode-locator/V0/rwVl0Cy1L42M1JdT8OQ9ZG3zTtOIQ7W1a6C6F4Ij5Ro"", ""podcast_name"": ""Bad Dates"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""6037145"", ""source_feed_url"": ""https://feeds.simplecast.com/PVIkIQNo""}"
148111:6859295,148111,Zainab Johnson,Episode 47 TONY CALLS OUT JOE BUDDEN & DJ VLAD,,6859295,Live From The Green Room,,https://feeds.captivate.fm/live-from-the-green-room/,0.00,pending,,,"{""episode_title"": ""Episode 47 TONY CALLS OUT JOE BUDDEN & DJ VLAD"", ""feed_url"": ""https://feeds.captivate.fm/live-from-the-green-room/"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 20848187749, ""podcast_index_guid"": ""01191e17-4dd4-4c0b-b000-1506799a5ebc"", ""podcast_name"": ""Live From The Green Room"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""6859295"", ""source_feed_url"": ""https://feeds.captivate.fm/live-from-the-green-room/""}"
148111:743872,148111,Zainab Johnson,"Comedian Josh Sneed Discusses ""Do Over"" His Latest Special, Validation, Writing and More",,743872,The Brett Allan Show,,https://feeds.megaphone.fm/thebrettallanshow,0.00,pending,,,"{""episode_title"": ""Comedian Josh Sneed Discusses \""Do Over\"" His Latest Special, Validation, Writing and More"", ""feed_url"": ""https://feeds.megaphone.fm/thebrettallanshow"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15809306242, ""podcast_index_guid"": ""7ba04a5a-7287-11ee-ad6c-d7030e1f8e8c"", ""podcast_name"": ""The Brett Allan Show"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""743872"", ""source_feed_url"": ""https://feeds.megaphone.fm/thebrettallanshow""}"
148111:828228,148111,Zainab Johnson,John Robins on Thirst (Part 2) - Book Club,,828228,Richard Herring's Leicester Square Theatre Podcast (RHLSTP),,https://feeds.acast.com/public/shows/aacb15fc-f2a9-43e6-9d0f-521463063cef,0.00,pending,,,"{""episode_title"": ""John Robins on Thirst (Part 2) - Book Club"", ""feed_url"": ""https://feeds.acast.com/public/shows/aacb15fc-f2a9-43e6-9d0f-521463063cef"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 41055316981, ""podcast_index_guid"": ""688fcbc70bb12601f08f5ad3"", ""podcast_name"": ""Richard Herring's Leicester Square Theatre Podcast (RHLSTP)"", ""search_term"": ""Zainab Johnson"", ""source_feed_id"": ""828228"", ""source_feed_url"": ""https://feeds.acast.com/public/shows/aacb15fc-f2a9-43e6-9d0f-521463063cef""}"
157077:5611141,157077,Kristen Toomey,The Second Annual MT's with Andy & Steph,,5611141,Musical: The Movie: The Podcast,,https://feeds.acast.com/public/shows/62e81abc9d8da60013e3a8e3,0.00,pending,,,"{""episode_title"": ""The Second Annual MT's with Andy & Steph"", ""feed_url"": ""https://feeds.acast.com/public/shows/62e81abc9d8da60013e3a8e3"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 18239105909, ""podcast_index_guid"": ""65a47b2d9da2050017248449"", ""podcast_name"": ""Musical: The Movie: The Podcast"", ""search_term"": ""Kristen Toomey"", ""source_feed_id"": ""5611141"", ""source_feed_url"": ""https://feeds.acast.com/public/shows/62e81abc9d8da60013e3a8e3""}"
159308:5697413,159308,Felipe Esparza,Ep 112 - History Of Propaganda,,5697413,History for Foos,,https://www.spreaker.com/show/6278521/episodes/feed,0.00,pending,,,"{""episode_title"": ""Ep 112 - History Of Propaganda"", ""feed_url"": ""https://www.spreaker.com/show/6278521/episodes/feed"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 53623998360, ""podcast_index_guid"": ""https://api.spreaker.com/episode/71455231"", ""podcast_name"": ""History for Foos"", ""search_term"": ""Felipe Esparza"", ""source_feed_id"": ""5697413"", ""source_feed_url"": ""https://www.spreaker.com/show/6278521/episodes/feed""}"
168946:389942,168946,Leslie Jones,"SoCal Restaurant Show May 9, 2026 Hour 1",,389942,SoCal Restaurant Show,,https://feeds.captivate.fm/socalrestaurantshow/,0.00,pending,,,"{""episode_title"": ""SoCal Restaurant Show May 9, 2026 Hour 1"", ""feed_url"": ""https://feeds.captivate.fm/socalrestaurantshow/"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 26332993559, ""podcast_index_guid"": ""56c735f3-22a9-4cad-9a55-40d4099a2588"", ""podcast_name"": ""SoCal Restaurant Show"", ""search_term"": ""Leslie Jones"", ""source_feed_id"": ""389942"", ""source_feed_url"": ""https://feeds.captivate.fm/socalrestaurantshow/""}"
213436:6410419,213436,Heather Shaw,Lose Slowly or Lose Suddenly: The Uncomfortable Truth About Relevance,,6410419,"The Revenue Room™, by H2K Labs",,https://rss.buzzsprout.com/2114266.rss,0.00,pending,,,"{""episode_title"": ""Lose Slowly or Lose Suddenly: The Uncomfortable Truth About Relevance"", ""feed_url"": ""https://rss.buzzsprout.com/2114266.rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 46523708167, ""podcast_index_guid"": ""Buzzsprout-18329229"", ""podcast_name"": ""The Revenue Room\u2122, by H2K Labs"", ""search_term"": ""Heather Shaw"", ""source_feed_id"": ""6410419"", ""source_feed_url"": ""https://rss.buzzsprout.com/2114266.rss""}"
222911:1310843,222911,Masood Boomgaard,56. The Bulbous and Majestic Episode!,,1310843,Live Laugh Lore: A Podcast on the Story of Warcraft,,https://livelaughlore.libsyn.com/rss,0.00,pending,,,"{""episode_title"": ""56. The Bulbous and Majestic Episode!"", ""feed_url"": ""https://livelaughlore.libsyn.com/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 10820760787, ""podcast_index_guid"": ""b71db1ce-5e83-4d8a-bc1e-42f5777e76cd"", ""podcast_name"": ""Live Laugh Lore: A Podcast on the Story of Warcraft"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""1310843"", ""source_feed_url"": ""https://livelaughlore.libsyn.com/rss""}"
222911:1436839,222911,Masood Boomgaard,#PODCAST: Karate Kid inspired local movie promises laughter amidst a tough year,,1436839,Newsbreak,,https://omny.fm/shows/newsbreak-3/playlists/podcast.rss,0.00,pending,,,"{""episode_title"": ""#PODCAST: Karate Kid inspired local movie promises laughter amidst a tough year"", ""feed_url"": ""https://omny.fm/shows/newsbreak-3/playlists/podcast.rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 7499646379, ""podcast_index_guid"": ""http://iono.fm/e/974981"", ""podcast_name"": ""Newsbreak"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""1436839"", ""source_feed_url"": ""https://omny.fm/shows/newsbreak-3/playlists/podcast.rss""}"
222911:2018577,222911,Masood Boomgaard,WR1526 Kimmentattoos,,2018577,Podcast – WRINT: Wer redet ist nicht tot,,https://wrint.de/category/podcast/feed/,0.00,pending,,,"{""episode_title"": ""WR1526 Kimmentattoos"", ""feed_url"": ""https://wrint.de/category/podcast/feed/"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15579332582, ""podcast_index_guid"": ""https://wrint.de/?p=8072"", ""podcast_name"": ""Podcast \u2013 WRINT: Wer redet ist nicht tot"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""2018577"", ""source_feed_url"": ""https://wrint.de/category/podcast/feed/""}"
222911:292236,222911,Masood Boomgaard,Comedy Chillout: Doc Comedy,,292236,Comedy Chillout,,https://anchor.fm/s/236f56e4/podcast/rss,0.00,pending,,,"{""episode_title"": ""Comedy Chillout: Doc Comedy"", ""feed_url"": ""https://anchor.fm/s/236f56e4/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 292934800, ""podcast_index_guid"": ""73501888-8029-4994-aa45-001d66bd09b1"", ""podcast_name"": ""Comedy Chillout"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""292236"", ""source_feed_url"": ""https://anchor.fm/s/236f56e4/podcast/rss""}"
222911:3053824,222911,Masood Boomgaard,#ConneXTSon With Felicia Pillay,,3053824,conn3XTSon To S3,,https://anchor.fm/s/333682a0/podcast/rss,0.00,pending,,,"{""episode_title"": ""#ConneXTSon With Felicia Pillay"", ""feed_url"": ""https://anchor.fm/s/333682a0/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 2149140831, ""podcast_index_guid"": ""031d6833-4607-444e-bb9e-23f0ad23703a"", ""podcast_name"": ""conn3XTSon To S3"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""3053824"", ""source_feed_url"": ""https://anchor.fm/s/333682a0/podcast/rss""}"
222911:315432,222911,Masood Boomgaard,WR1526 Kimmentattoos,,315432,Realitätsabgleich,,https://realitaetsabgleich.podigee.io/feed/mp3,0.00,pending,,,"{""episode_title"": ""WR1526 Kimmentattoos"", ""feed_url"": ""https://realitaetsabgleich.podigee.io/feed/mp3"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15579333975, ""podcast_index_guid"": ""https://wrint.de/?p=8072"", ""podcast_name"": ""Realit\u00e4tsabgleich"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""315432"", ""source_feed_url"": ""https://realitaetsabgleich.podigee.io/feed/mp3""}"
222911:404800,222911,Masood Boomgaard,WR1526 Kimmentattoos,,404800,wrint: gespräche zum runterladen,,https://wrint.network.podigee.io/feed/mp3,0.00,pending,,,"{""episode_title"": ""WR1526 Kimmentattoos"", ""feed_url"": ""https://wrint.network.podigee.io/feed/mp3"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15579350456, ""podcast_index_guid"": ""https://wrint.de/?p=8072"", ""podcast_name"": ""wrint: gespr\u00e4che zum runterladen"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""404800"", ""source_feed_url"": ""https://wrint.network.podigee.io/feed/mp3""}"
222911:5774205,222911,Masood Boomgaard,BONUS: Language Matters series debut,,5774205,Internal Customer Handbook: A Work Culture Podcast for People Leaders,,https://anchor.fm/s/93932428/podcast/rss,0.00,pending,,,"{""episode_title"": ""BONUS: Language Matters series debut"", ""feed_url"": ""https://anchor.fm/s/93932428/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 13696533332, ""podcast_index_guid"": ""d38ec0e5-8edc-4bad-8d21-b1fd3bece451"", ""podcast_name"": ""Internal Customer Handbook: A Work Culture Podcast for People Leaders"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""5774205"", ""source_feed_url"": ""https://anchor.fm/s/93932428/podcast/rss""}"
222911:7562856,222911,Masood Boomgaard,Self-Help Singh Live: De-Motivational Comedy,,7562856,Atlanta News Today | 2 Min News | The Daily News Now!,,https://feeds.fastcast.ai/the-atlanta-daily-news-now.xml,0.00,pending,,,"{""episode_title"": ""Self-Help Singh Live: De-Motivational Comedy"", ""feed_url"": ""https://feeds.fastcast.ai/the-atlanta-daily-news-now.xml"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 54617136859, ""podcast_index_guid"": ""f668e04b-2f00-4fcd-81e6-8dc428f2b5e9"", ""podcast_name"": ""Atlanta News Today | 2 Min News | The Daily News Now!"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""7562856"", ""source_feed_url"": ""https://feeds.fastcast.ai/the-atlanta-daily-news-now.xml""}"
222911:7854773,222911,Masood Boomgaard,#2 Die heilende Kraft des Hasses,,7854773,Die Damen Schwarz,,https://anchor.fm/s/ed3624f8/podcast/rss,0.00,pending,,,"{""episode_title"": ""#2 Die heilende Kraft des Hasses"", ""feed_url"": ""https://anchor.fm/s/ed3624f8/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 54427830137, ""podcast_index_guid"": ""5a7123c2-3902-4009-a326-dc7556253113"", ""podcast_name"": ""Die Damen Schwarz"", ""search_term"": ""Masood Boomgaard"", ""source_feed_id"": ""7854773"", ""source_feed_url"": ""https://anchor.fm/s/ed3624f8/podcast/rss""}"
223477:1319853,223477,Kountry Wayne,Toosii's Next Chapter: From Rap Star to College Football Player | I AM NEXT,,1319853,I Am Athlete,,https://feeds.simplecast.com/9qu4L8Ip,0.00,pending,,,"{""episode_title"": ""Toosii's Next Chapter: From Rap Star to College Football Player | I AM NEXT"", ""feed_url"": ""https://feeds.simplecast.com/9qu4L8Ip"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 16198870444, ""podcast_index_guid"": ""bb9dc5f6-8bbf-4bf4-bb15-5fecdd67996c"", ""podcast_name"": ""I Am Athlete"", ""search_term"": ""Kountry Wayne"", ""source_feed_id"": ""1319853"", ""source_feed_url"": ""https://feeds.simplecast.com/9qu4L8Ip""}"
223477:180566,223477,Kountry Wayne,"EVANDER HOLYFIELD: FAITH, FORGIVENESS & FIGHTING",,180566,MADD HATTA SHOW PODCAST,,https://feeds.simplecast.com/cx1zQlWZ,0.00,pending,,,"{""episode_title"": ""EVANDER HOLYFIELD: FAITH, FORGIVENESS & FIGHTING"", ""feed_url"": ""https://feeds.simplecast.com/cx1zQlWZ"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 21790354731, ""podcast_index_guid"": ""f5f0f110-b5c0-4338-ad5b-847c0713c55b"", ""podcast_name"": ""MADD HATTA SHOW PODCAST"", ""search_term"": ""Kountry Wayne"", ""source_feed_id"": ""180566"", ""source_feed_url"": ""https://feeds.simplecast.com/cx1zQlWZ""}"
223477:430223,223477,Kountry Wayne,BILL HANEY - MILLION DOLLAZ WORTH OF GAME EPISODE 378,,430223,Million Dollaz Worth Of Game,,https://mcsorleys.barstoolsports.com/feed/million-dollaz-worth-of-game,0.00,pending,,,"{""episode_title"": ""BILL HANEY - MILLION DOLLAZ WORTH OF GAME EPISODE 378"", ""feed_url"": ""https://mcsorleys.barstoolsports.com/feed/million-dollaz-worth-of-game"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 52723610572, ""podcast_index_guid"": ""f5440f64-8bc0-4e3f-9f2e-c5722c2a7289"", ""podcast_name"": ""Million Dollaz Worth Of Game"", ""search_term"": ""Kountry Wayne"", ""source_feed_id"": ""430223"", ""source_feed_url"": ""https://mcsorleys.barstoolsports.com/feed/million-dollaz-worth-of-game""}"
223477:505974,223477,Kountry Wayne,"Charitable Endeavors | 2 Bears, 1 Cave Ep. 216",,505974,"2 Bears, 1 Cave with Tom Segura & Bert Kreischer",,https://feeds.megaphone.fm/YMH8516456556,0.00,pending,,,"{""episode_title"": ""Charitable Endeavors | 2 Bears, 1 Cave Ep. 216"", ""feed_url"": ""https://feeds.megaphone.fm/YMH8516456556"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15568384727, ""podcast_index_guid"": ""3e30e509-a362-4a2c-aed0-3c2e6d7d4fef"", ""podcast_name"": ""2 Bears, 1 Cave with Tom Segura & Bert Kreischer"", ""search_term"": ""Kountry Wayne"", ""source_feed_id"": ""505974"", ""source_feed_url"": ""https://feeds.megaphone.fm/YMH8516456556""}"
223479:6335317,223479,Kevin James Thornton,"Episode Five: Indianapolis Pride, St Louis, Kansas City",,6335317,This Ends In Paris,,https://feeds.libsyn.com/471294/rss,0.00,pending,,,"{""episode_title"": ""Episode Five: Indianapolis Pride, St Louis, Kansas City"", ""feed_url"": ""https://feeds.libsyn.com/471294/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15567410592, ""podcast_index_guid"": ""98239e0d-ce7e-4358-b09f-292bcf7fb320"", ""podcast_name"": ""This Ends In Paris"", ""search_term"": ""Kevin James Thornton"", ""source_feed_id"": ""6335317"", ""source_feed_url"": ""https://feeds.libsyn.com/471294/rss""}"
223486:7159097,223486,Kev Herrera,71. CELSIUS OVERDOSE,,7159097,Mugged Off,,https://anchor.fm/s/f5336c60/podcast/rss,0.00,pending,,,"{""episode_title"": ""71. CELSIUS OVERDOSE"", ""feed_url"": ""https://anchor.fm/s/f5336c60/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 54268352075, ""podcast_index_guid"": ""f11377b2-2ca0-468e-b29a-8d510e765d05"", ""podcast_name"": ""Mugged Off"", ""search_term"": ""Kev Herrera"", ""source_feed_id"": ""7159097"", ""source_feed_url"": ""https://anchor.fm/s/f5336c60/podcast/rss""}"
223489:468268,223489,Michael Blaustein,302: Trick or Skeet (Secret Costumes Revealed),,468268,Stiff Socks,,https://audioboom.com/channels/5023281.rss,0.00,pending,,,"{""episode_title"": ""302: Trick or Skeet (Secret Costumes Revealed)"", ""feed_url"": ""https://audioboom.com/channels/5023281.rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 29735790888, ""podcast_index_guid"": ""tag:audioboom.com,2024-10-29:/posts/8598498"", ""podcast_name"": ""Stiff Socks"", ""search_term"": ""Michael Blaustein"", ""source_feed_id"": ""468268"", ""source_feed_url"": ""https://audioboom.com/channels/5023281.rss""}"
223503:1072912,223503,Sommore,AMOT SHOW 84 w/ Tina Graham,,1072912,A Measure Of Truth w/ Michael Fordham,,http://www.blogtalkradio.com/michael-fordham-/podcast,0.00,pending,,,"{""episode_title"": ""AMOT SHOW 84 w/ Tina Graham"", ""feed_url"": ""http://www.blogtalkradio.com/michael-fordham-/podcast"", ""matched_terms"": [], ""metadata_source"": ""podcast_index"", ""podcast_index_episode_id"": 355979213, ""podcast_index_guid"": ""http://www.blogtalkradio.com/michael-fordham-/2011/03/08/amot-show-84-w-tina-graham"", ""podcast_name"": ""A Measure Of Truth w/ Michael Fordham"", ""search_term"": ""Sommore"", ""source_feed_id"": ""1072912"", ""source_feed_url"": ""http://www.blogtalkradio.com/michael-fordham-/podcast""}"
223503:1109319,223503,Sommore,Miami Comedy Podcast 6-10-19 - Connecting,,1109319,Miami Comedy Podcast,,https://anchor.fm/s/2635cdcc/podcast/rss,0.00,pending,,,"{""episode_title"": ""Miami Comedy Podcast 6-10-19 - Connecting"", ""feed_url"": ""https://anchor.fm/s/2635cdcc/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 361695995, ""podcast_index_guid"": ""d4e55fe251d94691b2f7bac68b385cc2"", ""podcast_name"": ""Miami Comedy Podcast"", ""search_term"": ""Sommore"", ""source_feed_id"": ""1109319"", ""source_feed_url"": ""https://anchor.fm/s/2635cdcc/podcast/rss""}"
223503:180566,223503,Sommore,"EVANDER HOLYFIELD: FAITH, FORGIVENESS & FIGHTING",,180566,MADD HATTA SHOW PODCAST,,https://feeds.simplecast.com/cx1zQlWZ,0.00,pending,,,"{""episode_title"": ""EVANDER HOLYFIELD: FAITH, FORGIVENESS & FIGHTING"", ""feed_url"": ""https://feeds.simplecast.com/cx1zQlWZ"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 52592129574, ""podcast_index_guid"": ""294e25e9-0824-4792-813f-9832e76f298e"", ""podcast_name"": ""MADD HATTA SHOW PODCAST"", ""search_term"": ""Sommore"", ""source_feed_id"": ""180566"", ""source_feed_url"": ""https://feeds.simplecast.com/cx1zQlWZ""}"
223503:183401,223503,Sommore,#40 Marcus Banks,,183401,Altered Cognition,,https://anchor.fm/s/d1f2504/podcast/rss,0.00,pending,,,"{""episode_title"": ""#40 Marcus Banks"", ""feed_url"": ""https://anchor.fm/s/d1f2504/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 293657175, ""podcast_index_guid"": ""ad726bd9-82b1-4e91-98f9-51614f7c7a76"", ""podcast_name"": ""Altered Cognition"", ""search_term"": ""Sommore"", ""source_feed_id"": ""183401"", ""source_feed_url"": ""https://anchor.fm/s/d1f2504/podcast/rss""}"
223503:203339,223503,Sommore,056 - Comedian Darryl Littleton,,203339,Avert Your Eyes,,https://avertyoureyes.libsyn.com/rss,0.00,pending,,,"{""episode_title"": ""056 - Comedian Darryl Littleton"", ""feed_url"": ""https://avertyoureyes.libsyn.com/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 9057234, ""podcast_index_guid"": ""cb7d31fe-41e6-4174-a7ae-b3c3b40398f7"", ""podcast_name"": ""Avert Your Eyes"", ""search_term"": ""Sommore"", ""source_feed_id"": ""203339"", ""source_feed_url"": ""https://avertyoureyes.libsyn.com/rss""}"
223503:71006,223503,Sommore,Suck A Dick Ya Get A 👅,,71006,Feelin The Breeeze,,https://anchor.fm/s/58d3358/podcast/rss,0.00,pending,,,"{""episode_title"": ""Suck A Dick Ya Get A \ud83d\udc45"", ""feed_url"": ""https://anchor.fm/s/58d3358/podcast/rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 293982148, ""podcast_index_guid"": ""c2596f45-f612-360b-c286-6a127a450a4e"", ""podcast_name"": ""Feelin The Breeeze"", ""search_term"": ""Sommore"", ""source_feed_id"": ""71006"", ""source_feed_url"": ""https://anchor.fm/s/58d3358/podcast/rss""}"
223503:7280,223503,Sommore,Defected Radio 07th May 2020,,7280,Defected Radio,,https://portal-api.thisisdistorted.com/xml/defected-in-the-house,0.00,pending,,,"{""episode_title"": ""Defected Radio 07th May 2020"", ""feed_url"": ""https://portal-api.thisisdistorted.com/xml/defected-in-the-house"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 299400890, ""podcast_index_guid"": ""http://audio.thisisdistorted.com/repository/audio/episodes/Defected_Radio_07.05.20_Master_192-1588868569188560767-MzAzNTEtMTcyODAyNTU3.mp3"", ""podcast_name"": ""Defected Radio"", ""search_term"": ""Sommore"", ""source_feed_id"": ""7280"", ""source_feed_url"": ""https://portal-api.thisisdistorted.com/xml/defected-in-the-house""}"
223503:838815,223503,Sommore,The Hit List: Top 5 Sketch Comedy Shows,,838815,Your Favorite Fat Boys,,https://feeds.soundcloud.com/users/soundcloud:users:617827029/sounds.rss,0.00,pending,,,"{""episode_title"": ""The Hit List: Top 5 Sketch Comedy Shows"", ""feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:617827029/sounds.rss"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 9048856136, ""podcast_index_guid"": ""tag:soundcloud,2010:tracks/1308082087"", ""podcast_name"": ""Your Favorite Fat Boys"", ""search_term"": ""Sommore"", ""source_feed_id"": ""838815"", ""source_feed_url"": ""https://feeds.soundcloud.com/users/soundcloud:users:617827029/sounds.rss""}"
223508:1366796,223508,Ed Bassmaster,Special Guest Tonight! w/ Perfect Pattern,,1366796,Back to the Lodge,,https://feeds.simplecast.com/CGTxJC_j,0.00,pending,,,"{""episode_title"": ""Special Guest Tonight! w/ Perfect Pattern"", ""feed_url"": ""https://feeds.simplecast.com/CGTxJC_j"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 1415359339, ""podcast_index_guid"": ""c6503671-6f07-4529-8b29-4b09d997a05d"", ""podcast_name"": ""Back to the Lodge"", ""search_term"": ""Ed Bassmaster"", ""source_feed_id"": ""1366796"", ""source_feed_url"": ""https://feeds.simplecast.com/CGTxJC_j""}"
223529:1135801,223529,Justin Silva,"Generative AI Disruption - Eps. 9: Marketing Pricing & Product Leader, Robert Campbell",,1135801,The Marketing Careers Podcast,,https://feeds.simplecast.com/0mGWt2Uv,0.00,pending,,,"{""episode_title"": ""Generative AI Disruption - Eps. 9: Marketing Pricing & Product Leader, Robert Campbell"", ""feed_url"": ""https://feeds.simplecast.com/0mGWt2Uv"", ""matched_terms"": [], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 2695743058, ""podcast_index_guid"": ""ed02092e-f0de-4a31-90d7-a1aeded95780"", ""podcast_name"": ""The Marketing Careers Podcast"", ""search_term"": ""Justin Silva"", ""source_feed_id"": ""1135801"", ""source_feed_url"": ""https://feeds.simplecast.com/0mGWt2Uv""}"
